1,1,1.0854333333333334E-4,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4490,1,0.5784600566666668,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4490,2,0.5785342216666667,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4491,1,0.5785643816666667,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4491,2,0.5786523133333333,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4492,1,0.5787386600000001,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4492,2,0.5787720816666667,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4493,1,0.5790420683333333,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4493,2,0.57910131,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4494,1,0.5791331599999999,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4494,2,0.5791812716666667,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4495,1,0.5792404466666666,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4495,2,0.5792743149999999,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4496,1,0.57932569,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4496,2,0.5793552566666667,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4497,1,0.579384635,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4497,2,0.5794181566666666,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4498,1,0.57947048,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4498,2,0.57950044,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4499,1,0.5795364133333333,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4499,2,0.5796508916666667,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4500,1,0.57969597,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4500,2,0.579757035,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4501,1,0.5798134016666666,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4501,2,0.579842955,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4502,1,0.5798805066666667,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4502,2,0.5799444783333333,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4503,1,0.5800046133333333,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4503,2,0.5800535450000001,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4504,1,0.5801133316666667,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4504,2,0.5805638416666666,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4505,1,0.580628315,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4505,2,0.5806683916666666,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4506,1,0.5807191966666667,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4506,2,0.5807448983333334,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4507,1,0.5807904033333333,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4507,2,0.5809395383333332,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4508,1,0.581327565,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4508,2,0.581444255,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4509,1,0.5815458233333334,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4509,2,0.58161412,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4510,1,0.5817421366666667,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4510,2,0.5817692283333333,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4511,1,0.5817943383333334,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4511,2,0.5821763033333334,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4512,1,0.582217705,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4512,2,0.5830064233333334,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4513,1,0.58305414,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4513,2,0.5831407750000001,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4514,1,0.5831860533333334,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4514,2,0.5832225933333334,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4515,1,0.5832558966666667,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4515,2,0.5833142733333333,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4516,1,0.583369815,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4516,2,0.583415985,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4517,1,0.5834554116666666,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4517,2,0.58349158,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4518,1,0.5835246283333333,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4518,2,0.5835514666666667,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4519,1,0.5835757983333333,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4519,2,0.583611145,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4520,1,0.58364892,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4520,2,0.5836863999999999,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4521,1,0.58371797,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4521,2,0.5837458483333333,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4522,1,0.5837770583333334,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4522,2,0.58380368,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4523,1,0.58383094,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4523,2,0.5838611083333334,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4524,1,0.5839155416666666,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4524,2,0.5839447066666666,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4525,1,0.5839754833333333,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4525,2,0.5840094216666666,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4526,1,0.5840374183333333,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4526,2,0.5840702966666667,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4527,1,0.5840987099999999,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4527,2,0.5841330716666667,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4528,1,0.5841632716666666,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4528,2,0.584194055,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4529,1,0.5842399516666668,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4529,2,0.5843632916666667,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4530,1,0.5843989133333333,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4530,2,0.5844752416666666,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4531,1,0.5845157883333333,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4531,2,0.5845620483333334,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4532,1,0.584594225,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4532,2,0.5846280733333333,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4533,1,0.5846602,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4533,2,0.5854851066666666,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4534,1,0.585622305,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4534,2,0.5857270633333334,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4535,1,0.585764285,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4535,2,0.5857967033333333,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4536,1,0.58582749,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4536,2,0.5859384416666666,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4537,1,0.5860215483333333,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4537,2,0.5860819516666667,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4538,1,0.5861513666666667,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4538,2,0.5862256250000001,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4539,1,0.58645468,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4539,2,0.5864908016666667,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4540,1,0.5865354833333334,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4540,2,0.5871069833333333,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4541,1,0.5889877250000001,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4541,2,0.589187405,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4542,1,0.589233365,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4542,2,0.5892628783333334,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4543,1,0.5893046333333333,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4543,2,0.5893322950000001,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4544,1,0.589377735,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4544,2,0.589406135,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4545,1,0.58945243,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4545,2,0.5894930150000001,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4546,1,0.5895208416666667,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4546,2,0.5895599633333333,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4547,1,0.58960097,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4547,2,0.58963689,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4548,1,0.5896793133333333,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4548,2,0.5897163733333334,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4549,1,0.5897614833333333,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4549,2,0.5897987583333334,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4550,1,0.5898848366666667,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4550,2,0.589927375,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4551,1,0.5899663766666666,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4551,2,0.5900075933333333,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4552,1,0.59006531,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4552,2,0.5900952916666667,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4553,1,0.5901328199999999,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4553,2,0.5901601866666667,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4554,1,0.5901946883333333,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4554,2,0.5902268166666667,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4555,1,0.59025521,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4555,2,0.590310675,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4556,1,0.5903409133333334,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4556,2,0.5903723500000001,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4557,1,0.59040635,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4557,2,0.5904344016666666,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4558,1,0.5904658549999999,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4558,2,0.5904990116666667,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4559,1,0.5905385200000001,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4559,2,0.5905872,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4560,1,0.5906459716666668,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4560,2,0.5906855983333333,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4561,1,0.5907174633333334,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4561,2,0.5908457116666667,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4562,1,0.5910347166666666,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4562,2,0.59109355,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4563,1,0.5911404466666668,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4563,2,0.5911759116666667,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4564,1,0.5912144716666667,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4564,2,0.5912748433333334,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4565,1,0.5913125683333333,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4565,2,0.59134386,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4566,1,0.5913738316666667,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4566,2,0.5914170366666667,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4567,1,0.5914473883333333,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4567,2,0.5914796433333334,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4568,1,0.5915060600000001,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4568,2,0.591537065,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4569,1,0.5915754616666666,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4569,2,0.5916051083333334,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4570,1,0.5916387983333333,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4570,2,0.5916728516666667,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4571,1,0.59173999,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4571,2,0.5917772333333333,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4572,1,0.59182731,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4572,2,0.5918592416666667,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4573,1,0.59188519,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4573,2,0.5919126933333333,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4574,1,0.591939425,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4574,2,0.5919778183333333,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4575,1,0.5920039716666667,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4575,2,0.5920297266666666,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4576,1,0.5920599316666666,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4576,2,0.5920864766666667,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4577,1,0.5921514099999999,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4577,2,0.5922047316666668,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4578,1,0.5922651183333334,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4578,2,0.5922987483333333,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4579,1,0.5923251216666666,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4579,2,0.5923605766666667,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4580,1,0.5924103266666666,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4580,2,0.5924381716666667,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4581,1,0.5924749516666666,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4581,2,0.5925158933333333,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4582,1,0.5928749783333332,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4582,2,0.5929141883333333,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4583,1,0.5929608266666667,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4583,2,0.5929878616666666,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4584,1,0.59302465,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4584,2,0.5930556433333333,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4585,1,0.5931735116666667,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4585,2,0.5932558016666667,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4586,1,0.5933463183333333,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4586,2,0.5935323533333333,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4587,1,0.5936144466666666,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4587,2,0.5937207166666667,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4588,1,0.5937680216666668,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4588,2,0.593803515,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4589,1,0.5938293533333333,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4589,2,0.5938904816666667,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4590,1,0.593949035,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4590,2,0.5939839166666666,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4591,1,0.5941781316666667,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4591,2,0.5942941433333334,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4592,1,0.5946268433333334,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4592,2,0.5947929616666666,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4593,1,0.5948435066666666,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4593,2,0.5948771399999999,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4594,1,0.5951923716666666,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4594,2,0.595241785,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4595,1,0.595280375,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4595,2,0.5953696666666667,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4596,1,0.5953973033333334,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4596,2,0.59542938,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4597,1,0.59545996,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4597,2,0.5954885866666667,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4598,1,0.59551679,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4598,2,0.5955638583333334,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4599,1,0.5956114466666667,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4599,2,0.59564544,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4600,1,0.5956790233333333,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4600,2,0.595710175,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4601,1,0.5957469033333334,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4601,2,0.5957844716666667,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4602,1,0.5958533183333333,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4602,2,0.59588608,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4603,1,0.5959765283333333,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4603,2,0.5960150383333332,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4604,1,0.5960685483333333,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4604,2,0.5962250033333334,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4605,1,0.5963506666666666,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4605,2,0.5968582583333333,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4606,1,0.596931425,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4606,2,0.5969656333333333,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4607,1,0.5970682266666666,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
4607,2,0.59712495,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
4608,1,0.5971627749999999,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
