1,1,1.2898666666666666E-4,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4914,2,0.4247368833333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4915,1,0.42474882833333333,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4915,2,0.42484530833333334,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4916,1,0.42485932666666665,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4916,2,0.42497804666666666,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4917,1,0.42499516833333334,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4917,2,0.4250835316666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4918,1,0.4250944066666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4918,2,0.4251857783333334,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4919,1,0.4252019016666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4919,2,0.425286375,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4920,1,0.42529845833333335,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4920,2,0.4253883833333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4921,1,0.425401605,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4921,2,0.425496755,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4922,1,0.42550781499999996,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4922,2,0.42558754833333334,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4923,1,0.42559908333333335,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4923,2,0.42572061333333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4924,1,0.4257330866666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4924,2,0.425831765,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4925,1,0.42584402000000005,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4925,2,0.42593881,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4926,1,0.4259515016666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4926,2,0.42607798999999996,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4927,1,0.42609317999999996,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4927,2,0.42617301,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4928,1,0.4261832466666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4928,2,0.42627024,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4929,1,0.4262825466666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4929,2,0.4263643366666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4930,1,0.4263744566666666,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4930,2,0.42645269333333335,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4931,1,0.42646378833333337,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4931,2,0.42655214,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4932,1,0.42665739666666663,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4932,2,0.4268063933333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4933,1,0.42681775833333335,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4933,2,0.426924445,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4934,1,0.426935855,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4934,2,0.427069955,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4935,1,0.4270818,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4935,2,0.4271674283333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4936,1,0.4271791916666666,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4936,2,0.42730310833333335,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4937,1,0.4273130316666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4937,2,0.42743655166666666,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4938,1,0.42744768499999997,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4938,2,0.427531285,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4939,1,0.42754289666666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4939,2,0.42763273333333335,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4940,1,0.427646865,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4940,2,0.4277502383333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4941,1,0.42776335499999996,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4941,2,0.42787425333333334,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4942,1,0.42789481833333337,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4942,2,0.42800472,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4943,1,0.428020005,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4943,2,0.42811888000000003,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4944,1,0.42813199166666666,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4944,2,0.42823310333333336,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4945,1,0.428250755,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4945,2,0.42834912500000005,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4946,1,0.4283633116666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4946,2,0.4284527966666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4947,1,0.4284637633333333,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4947,2,0.42856952833333334,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4948,1,0.428581905,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4948,2,0.42866699666666663,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4949,1,0.42867713166666666,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4949,2,0.42876844166666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4950,1,0.4287827283333333,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4950,2,0.4289115783333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4951,1,0.42892266833333337,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4951,2,0.42899822833333334,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4952,1,0.42901062166666665,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4952,2,0.42910639833333336,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4953,1,0.42911755166666665,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4953,2,0.42920728333333336,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4954,1,0.42921951666666663,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4954,2,0.4293169533333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4955,1,0.4293309666666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4955,2,0.4294263683333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4956,1,0.42943950999999997,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4956,2,0.42952170833333336,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4957,1,0.42953276333333335,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4957,2,0.42962415666666665,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4958,1,0.42964063166666666,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4958,2,0.429749125,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4959,1,0.429760515,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4959,2,0.42991499499999997,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4960,1,0.42992695166666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4960,2,0.43005093499999997,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4961,1,0.43006118833333334,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4961,2,0.4301423,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4962,1,0.43015483499999996,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4962,2,0.43028939833333335,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4963,1,0.4303002033333333,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4963,2,0.4304395816666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4964,1,0.4304533166666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4964,2,0.43053467333333334,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4965,1,0.4305454083333334,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4965,2,0.4306228383333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4966,1,0.43063403833333336,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4966,2,0.43072634,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4967,1,0.43073683333333335,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4967,2,0.430826665,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4968,1,0.43083732,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4968,2,0.430928285,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4969,1,0.4310449766666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4969,2,0.43122272333333334,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4970,1,0.43123497833333335,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4970,2,0.43134373833333334,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4971,1,0.4313577316666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4971,2,0.43145560666666666,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4972,1,0.43146693666666663,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4972,2,0.43156522,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4973,1,0.43161205166666666,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4973,2,0.43172011,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4974,1,0.43173188333333334,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4974,2,0.43182724833333336,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4975,1,0.4318395933333333,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4975,2,0.4319690316666666,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4976,1,0.43198108500000004,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4976,2,0.43207005333333337,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4977,1,0.43209515666666665,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4977,2,0.4321927466666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4978,1,0.432207445,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4978,2,0.43230636499999997,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4979,1,0.43231905000000004,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4979,2,0.43241865333333335,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4980,1,0.43243042666666665,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4980,2,0.4325396966666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4981,1,0.43255082833333336,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4981,2,0.43263531666666666,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4982,1,0.43264897999999996,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4982,2,0.4327821716666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4983,1,0.43279382666666666,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4983,2,0.43291679499999997,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4984,1,0.43292965833333336,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4984,2,0.43302827,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4985,1,0.4330382683333333,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4985,2,0.43316422666666665,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4986,1,0.4331753383333333,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4986,2,0.43329836833333335,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4987,1,0.43331118333333335,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4987,2,0.43343364166666665,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4988,1,0.43344570666666665,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4988,2,0.433539135,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4989,1,0.43355039166666665,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4989,2,0.4336415,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4990,1,0.4336527433333333,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4990,2,0.43374549166666665,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4991,1,0.43376169333333336,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4991,2,0.433856815,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4992,1,0.43386928333333336,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4992,2,0.433995285,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4993,1,0.4340063666666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4993,2,0.4341276316666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4994,1,0.43413886166666665,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4994,2,0.4342621566666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4995,1,0.4342741133333333,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4995,2,0.4344037866666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4996,1,0.43442158833333333,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4996,2,0.4345230683333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4997,1,0.4345340666666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4997,2,0.4346520483333334,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4998,1,0.43467339666666666,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4998,2,0.43478458,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
4999,1,0.4347981183333333,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
4999,2,0.43489299333333337,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
5000,1,0.43492727000000003,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
5000,2,0.4350581533333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
5001,1,0.4350699116666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
5001,2,0.43515081166666664,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
5002,1,0.4351622133333333,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
5002,2,0.4352596616666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
5003,1,0.43527346,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
5003,2,0.4353587583333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
5004,1,0.43536987166666663,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
5004,2,0.4354755183333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
5005,1,0.43549119166666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
5005,2,0.43564606,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
5006,1,0.43565883,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
5006,2,0.435763995,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
5007,1,0.43578281333333335,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
5007,2,0.43586903833333335,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
5008,1,0.43587918999999997,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
5008,2,0.43596378333333335,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
5009,1,0.4359768516666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
5009,2,0.4360729666666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
5010,1,0.4360852766666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
5010,2,0.43617637333333337,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
5011,1,0.43618889833333335,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
5011,2,0.43627137,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
5012,1,0.4362864416666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
5012,2,0.43639370666666666,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
5013,1,0.4364041166666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
5013,2,0.43649112333333334,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
5014,1,0.4365013133333333,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
5014,2,0.43661135,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
5015,1,0.436623085,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
5015,2,0.43671018666666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
5016,1,0.4367205183333333,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
5016,2,0.43681443166666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
5017,1,0.43682593000000003,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
5017,2,0.43695492999999996,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
5018,1,0.4369697433333333,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
5018,2,0.43705763666666664,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
5019,1,0.43706803,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
5019,2,0.4371783616666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
5020,1,0.4371907883333333,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
5020,2,0.4372854883333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
5021,1,0.43729756666666664,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
5021,2,0.4373975583333333,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
5022,1,0.4374082516666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
5022,2,0.43749124666666667,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
5023,1,0.43750126666666667,BoulwareNegotiationParty@4,(Offer  bid:Bid[price: 1000, HardDisk: 1TB, Monitor: 15])
5023,2,0.43758403500000004,AgentSmith@5,(Offer  bid:Bid[price: 1200, HardDisk: 256GB, Monitor: 15])
